"Sex","model","round","age","incidence","lb","ub","irr","year","py","newinf","newinf.lb","newinf.ub"
"Female","tensorproductgam",11,48,0.00579376446409368,0.00309982392515289,0.010828907536656,0.7357563849334,2005,1,0.326748806655398,0.174819631461149,0.610713921304962
"Female","tensorproductgam",11,20,0.016521069115013,0.0133392079329687,0.0204619139363164,1.13506021563975,2005,1,2.57110582316826,2.07592589524017,3.18440324343317
"Female","tensorproductgam",11,21,0.0168741043384349,0.0138738999405684,0.0205230972144898,1.05648245489172,2005,1,3.37505047935767,2.7749687749838,4.10489870765444
"Female","tensorproductgam",12,37,0.0124619405803268,0.00965277073011152,0.0160886410098961,1.47723697810419,2007,1,1.54954752716994,1.20024862249748,2.00050014134762
"Female","tensorproductgam",12,36,0.0128384599069585,0.0100801204415097,0.0163515955725916,1.45165264051252,2007,1,1.76747400752769,1.3877327188957,2.25112827906221
"Female","tensorproductgam",12,41,0.0103315915338501,0.00750157185556462,0.0142292556383557,1.44306763542226,2007,1,0.742479184823057,0.539099996158638,1.02258457396332
"Female","tensorproductgam",12,40,0.0108620796514805,0.00799458286184351,0.0147580901210272,1.47305037813625,2007,1,1.04723636614524,0.770774858380174,1.42285908090189
"Female","tensorproductgam",12,32,0.0132261466493563,0.0106744660785399,0.0163877943780217,1.24658028911118,2007,1,2.67752510216267,2.16095826208501,3.3175747993365
"Female","tensorproductgam",12,38,0.0119737580383955,0.00911575252776346,0.015727816340492,1.48985094397618,2007,1,1.21365777402863,0.923970894180842,1.59416838965043
"Female","tensorproductgam",12,39,0.0114228588530658,0.0085434031424936,0.0152728019737319,1.48862098672119,2007,1,0.916288996500567,0.685312354186555,1.22511365799699
"Female","tensorproductgam",12,31,0.0132819661117813,0.0108096706036946,0.0163197039264278,1.17939371664928,2007,1,2.89081258275571,2.35271883195719,3.55197453903444
"Male","tensorproductgam",12,44,0.00720572547951529,0.00518746116111042,0.0100092276498166,1.16295530014294,2007,1,0.341981422900508,0.246195244900864,0.475034737799867
"Female","tensorproductgam",12,42,0.0098515784657835,0.00708134103003606,0.013705539368296,1.39920878964308,2007,1,0.717033173138922,0.515405368437248,0.997538254094204
"Male","tensorproductgam",12,15,0.00196147857830961,0.000980710707409521,0.00392307148693227,0.806392023429363,2007,1,NA,NA,NA
"Male","tensorproductgam",12,43,0.00791966671335099,0.00583237032760753,0.0107539674827693,1.14838183280828,2007,1,0.37731224509397,0.277868352568326,0.512345249043233
"Male","tensorproductgam",12,35,0.012214361183519,0.0099295835017041,0.0150248617271663,1.03812268628288,2007,1,1.59085118241496,1.2932718639341,1.9569029182251
"Female","tensorproductgam",12,33,0.0132176080501861,0.010595567462374,0.0164885140119905,1.31007652549758,2007,1,2.52467359433989,2.02384193022926,3.14944396731371
"Male","tensorproductgam",12,37,0.0110983744074847,0.0088793231344982,0.0138719936894911,1.06466190710298,2007,1,1.17391079761693,0.939194599173697,1.46728544007177
"Male","tensorproductgam",12,16,0.00254352092052606,0.001469210061816,0.00440338576578847,0.816645595998013,2007,1,0.126705990825385,0.073188985830916,0.219355520899442
"Male","tensorproductgam",12,17,0.00329799340069602,0.00214919679028849,0.00506084902051919,0.82702946171931,2007,1,0.326016015675648,0.212454207556896,0.500279301122151
"Male","tensorproductgam",12,45,0.00648850353703276,0.00451738652530687,0.00931969799667003,1.17771225978931,2007,1,0.36847476524179,0.256537263163778,0.529255091231375
"Female","tensorproductgam",12,43,0.00942971866479473,0.00672764170780326,0.0132170525659893,1.34372673956531,2007,1,0.953796162153738,0.680486774775678,1.33687700137757
"Male","tensorproductgam",12,38,0.0106289330584195,0.00841139757569804,0.0134310876336133,1.07818296062202,2007,1,1.22077625764483,0.966083274547441,1.5426151248995
"Male","tensorproductgam",12,39,0.0101798765995911,0.00796755332407184,0.0130064881109501,1.09187424550427,2007,1,1.11512743423091,0.872784380876198,1.42476105418619
"Male","tensorproductgam",12,36,0.0116203650635615,0.00938105096756512,0.0143942170954316,1.05130912834788,2007,1,0.939818457813425,0.758709799974566,1.16415885714988
"Female","tensorproductgam",12,34,0.0131892094108249,0.0105113843709097,0.0165492230846408,1.36656229642405,2007,1,2.34907686100762,1.87214024993761,2.94751533658085
"Female","tensorproductgam",12,44,0.00906066238505529,0.00640156145781659,0.0128243090997296,1.2796505050413,2007,1,0.749684539188928,0.529668963221561,1.06109088378625
"Female","tensorproductgam",12,45,0.00872905981311753,0.00604570709817465,0.012603403370962,1.20988727581254,2007,1,0.910334796952632,0.630493737181339,1.31438171971
"Male","tensorproductgam",12,18,0.00427073586929817,0.00304346804153803,0.00599289514999893,0.837545189272026,2007,1,0.569562206485474,0.405888920822277,0.79923617131359
"Male","tensorproductgam",12,46,0.00580682218756326,0.00384751880413887,0.00876387761424439,1.19265524847571,2007,1,0.246758285170465,0.163498573161723,0.372417019444203
"Female","tensorproductgam",12,35,0.0130775534061181,0.0103585149530405,0.0165103206265751,1.41428506745994,2007,1,1.64869910434803,1.30590744270743,2.08147120368849
"Female","tensorproductgam",12,27,0.0145483641139731,0.0121612049686859,0.0174041058380097,0.949566740896421,2007,1,4.0041713027899,3.34714938129629,4.79016201418436
"Male","tensorproductgam",12,40,0.00971178608296625,0.00751376447510092,0.0125528008275812,1.10573773696187,2007,1,0.989624435615904,0.76564751987942,1.27912191725291
"Male","tensorproductgam",12,19,0.00550597030910007,0.00416995363115931,0.00727003504743128,0.848194363963953,2007,1,0.769598767992457,0.582856607821121,1.01617148325661
"Male","tensorproductgam",12,34,0.0128865204535198,0.0105498910547927,0.0157406752862669,1.02510066127061,2007,1,1.67558057525354,1.3717583878605,2.04669443905926
"Male","tensorproductgam",12,48,0.00463695161971314,0.00260918359606253,0.00824063142049777,1.22310966471911,2007,1,0.184389665780675,0.10375490854661,0.327690991423653
"Female","tensorproductgam",12,46,0.00841735943170491,0.0056191413992179,0.0126090330833058,1.13708443913938,2007,1,0.683465789996479,0.456258396315209,1.0238178406536
"Male","tensorproductgam",12,41,0.00918852991181724,0.00700890952019354,0.0120459654525586,1.11977542890547,2007,1,0.652990703640589,0.498094124225281,0.856056793892592
"Male","tensorproductgam",12,47,0.00518656892390179,0.00320652781478655,0.00838929170622975,1.20778684374976,2007,1,0.278940965539409,0.172451572091066,0.451187897637547
"Male","tensorproductgam",12,21,0.00882597999267763,0.00711000024071982,0.0109561069189583,0.869899479907559,2007,1,1.27744789554615,1.02908173963406,1.58575656625252
"Female","tensorproductgam",12,28,0.0140985799512757,0.0117712117807305,0.0168861082737377,0.995452594958592,2007,1,3.5019053137359,2.92381709551684,4.19429137519422
"Male","tensorproductgam",12,32,0.0144338166258513,0.0119743925725206,0.0173983825172727,0.999542272021332,2007,1,2.21279433136453,1.83574924726081,2.6672808174783
"Male","tensorproductgam",12,20,0.00702979060574128,0.0055363390288826,0.00892610725296252,0.858978587859547,2007,1,0.78200280027809,0.615869357522426,0.992951463120173
"Female","tensorproductgam",12,49,0.00749802724906501,0.00389286361195632,0.0144419168591084,0.921537934350765,2007,1,0.561195287624889,0.291364200452688,1.0809157417523
"Male","tensorproductgam",12,49,0.00415360979923178,0.00206850166589635,0.00834056585436598,1.23862637280663,2007,1,0.225143661119246,0.112121759289305,0.452094833897357
"Female","tensorproductgam",12,47,0.00811171350802453,0.0051098657152745,0.0128770303766648,1.06354516918374,2007,1,0.775718738690361,0.488653671460246,1.23142339186194
"Male","tensorproductgam",12,42,0.00858979994875058,0.00644316048130135,0.0114516258556163,1.13398936115004,2007,1,0.811667145643709,0.608826946842097,1.08208672223615
"Female","tensorproductgam",12,22,0.0156969402366228,0.0129407377164756,0.0190401767032501,0.92163333288965,2007,1,3.33106072187404,2.74616469640711,4.04053170857859
"Male","tensorproductgam",12,31,0.0152642145960756,0.0127123230293461,0.0183283768589879,0.987002074270291,2007,1,2.53890352846227,2.11444628159624,3.04856698557123
"Female","tensorproductgam",12,29,0.0137140164226745,0.0113817561890711,0.0165241851360317,1.05062634884807,2007,1,2.94492605214408,2.44410020283546,3.54837720750387
"Male","tensorproductgam",12,33,0.0136315738895458,0.011243089049257,0.0165274690871924,1.01224115201964,2007,1,2.23495347004438,1.84335140522002,2.70974758210423
"Male","tensorproductgam",12,30,0.0160726637558991,0.0134369117133869,0.0192254385323395,0.974618556109222,2007,1,2.18940832100547,1.83036780714757,2.6188773520652
"Male","tensorproductgam",12,22,0.0108116526881469,0.00882014441074,0.0132528253966885,0.880958676068567,2007,1,1.75851807124838,1.43459874125545,2.15557543581902
"Female","tensorproductgam",12,15,0.0106146897575902,0.00574799144838052,0.0196019148013235,1.55768167150773,2007,1,NA,NA,NA
"Female","tensorproductgam",12,48,0.00780517276316633,0.00452411383485998,0.0134657800591702,0.991187289645236,2007,1,0.860356206219348,0.498688438240999,1.48431915564569
"Female","tensorproductgam",12,17,0.0124222085245315,0.00844241304496255,0.0182780993781176,1.29544103626035,2007,1,1.1106401168202,0.754816069299176,1.63420138926781
"Male","tensorproductgam",12,26,0.0170323777825191,0.0142805605300047,0.0203144612087824,0.926612060149604,2007,1,3.17984377727392,2.66609583918018,3.79258926077351
"Male","tensorproductgam",12,23,0.0128283223205365,0.010568272217932,0.0155716895028824,0.892157829442403,2007,1,1.691105029184,1.39317190907493,2.05275185431377
"Female","tensorproductgam",12,30,0.0134375088759667,0.0110452045457291,0.0163479674861706,1.11287894422213,2007,1,2.86574608060202,2.35555205421911,3.48644411562723
"Male","tensorproductgam",12,25,0.016112553411421,0.0134747293638285,0.0192667600532894,0.914982746739424,2007,1,2.22580448530579,1.86141279351985,2.66152979288339
"Female","tensorproductgam",12,23,0.0157746993057738,0.0130474658376861,0.0190719900157801,0.895198416682853,2007,1,3.51836741522694,2.91008898266601,4.25379063742239
"Male","tensorproductgam",12,27,0.017392985297044,0.0146070073183235,0.0207103297034502,0.938388406013542,2007,1,2.9644697927139,2.48962620375929,3.52987976212789
"Male","tensorproductgam",12,29,0.0167782491085372,0.0140814671828561,0.0199914994291831,0.962389737410598,2007,1,2.32393505802088,1.95040704443701,2.76899848639413
"Female","tensorproductgam",12,26,0.0150010347183514,0.0125213008034496,0.0179718582081495,0.914794845123436,2007,1,3.75360025587754,3.13311440058539,4.49696789823298
"Female","tensorproductgam",12,18,0.0133389042946952,0.00979721619969962,0.0181609106256627,1.18816641287922,2007,1,1.54051785533158,1.13148622665981,2.09741418558949
"Female","tensorproductgam",12,24,0.015659613472465,0.0129953207568755,0.0188701378515236,0.885610553485041,2007,1,3.5286698497271,2.92830960501997,4.25211558471398
"Female","tensorproductgam",12,16,0.0114974833226106,0.00704566051830707,0.0187622043966251,1.41889464555838,2007,1,0.648266041193273,0.397257584432624,1.0578749824616
"Female","tensorproductgam",12,21,0.0154002547795399,0.0126018164335288,0.0188201318854101,0.964205189746702,2007,1,2.41220503067652,1.97387416193958,2.94787439960381
"Female","tensorproductgam",12,19,0.0141818815508425,0.0109950371328676,0.0182924133762949,1.09729922917852,2007,1,1.91353324826717,1.48353862950043,2.46815918332839
"Male","tensorproductgam",12,24,0.0146646954031386,0.0121909955146421,0.0176403388065021,0.903498610711871,2007,1,2.38419898991298,1.98202270098448,2.86798169399303
"Male","tensorproductgam",12,28,0.0172649520816832,0.0145138180048931,0.0205375711809481,0.950313663740703,2007,1,2.53724469331773,2.13294004747126,3.01818639553475
"Female","tensorproductgam",12,25,0.0153898596048697,0.0128144743438229,0.0184828321710887,0.892844668827209,2007,1,3.91156249104725,3.25698989287233,4.69768762710971
"Female","tensorproductgam",12,20,0.0148859434451819,0.0119531607017043,0.0185383027789093,1.02272086989426,2007,1,2.07796235695983,1.66856861147571,2.58780341859794
"Female","tensorproductgam",13,37,0.0117266756377412,0.00899780892738005,0.0152831564464922,1.39007875785029,2009,1,1.8000386351155,1.3811590088281,2.34595659674096
"Female","tensorproductgam",13,36,0.0119583066685292,0.00930747749679164,0.0153641089573284,1.3521331668466,2009,1,1.87092882100767,1.45619512714585,2.40378132574714
"Male","tensorproductgam",13,44,0.00693025762226133,0.00506405306770421,0.00948419577535847,1.11849665326231,2009,1,0.507796043531293,0.371054909092055,0.694929013220689
"Female","tensorproductgam",13,38,0.0114200880084602,0.00859556549698074,0.0151727550871188,1.42095980603059,2009,1,1.55028404042106,1.16685335511349,2.05971092721458
"Male","tensorproductgam",13,43,0.00759794633092861,0.00567342946686429,0.0101752897052545,1.10173115219376,2009,1,0.613789252240586,0.458319903620685,0.821996258922793
"Female","tensorproductgam",13,41,0.0104501036744179,0.00744844437812078,0.0146614059610706,1.45962084834185,2009,1,1.06673906365862,0.760331842552029,1.49662577081587
"Female","tensorproductgam",13,33,0.012191414307802,0.00965112325714865,0.015400340340114,1.2083642998509,2009,1,2.62708468229105,2.07968636251928,3.31856478568619
"Female","tensorproductgam",13,40,0.0107420670574843,0.00777480213737238,0.0148417930937196,1.45677498680794,2009,1,0.944264142935869,0.68343148832113,1.30464397217743
"Female","tensorproductgam",13,32,0.0122489346527513,0.0097549469252061,0.0153805449970916,1.15447687868135,2009,1,2.54640056996592,2.02793166218359,3.19742325820828
"Male","tensorproductgam",13,45,0.00625602534668687,0.00442305647915944,0.0088485989999898,1.13551571734446,2009,1,0.383937787658009,0.271446873244246,0.543046317056266
"Female","tensorproductgam",13,31,0.0123907887499357,0.00995483623607212,0.0154228198440069,1.10026017782414,2009,1,3.3412351327337,2.68436894888934,4.15883674143714
"Male","tensorproductgam",13,16,0.00228126854206818,0.00131885200986804,0.00394599706569852,0.732444499722642,2009,1,0.208583830885445,0.120586945165101,0.360795394951589
"Female","tensorproductgam",13,42,0.0102195985906306,0.00721012870951683,0.0144852054049696,1.45147828079519,2009,1,0.741308717317385,0.523007945756834,1.0507270851794
"Female","tensorproductgam",13,39,0.0110771220732538,0.00816875303761801,0.0150209747877928,1.44356475054338,2009,1,1.21528301032944,0.896202706492169,1.6479673454415
"Female","tensorproductgam",13,35,0.0120982310336525,0.009493659133295,0.015417363535869,1.30837527190448,2009,1,1.90608688824312,1.49573430570866,2.42901911901459
"Male","tensorproductgam",13,48,0.00450436013895786,0.00256856835085798,0.00789905406046728,1.18813541118545,2009,1,0.214667401401285,0.122412035492313,0.376450673653527
"Male","tensorproductgam",13,40,0.00924785240898226,0.00722277972457491,0.0118407008713466,1.05291645708718,2009,1,0.973250608533276,0.76013050937282,1.24612383706574
"Female","tensorproductgam",13,34,0.0121612349219963,0.00958709119973047,0.0154265388475851,1.26005165318823,2009,1,2.38023728355496,1.87641732610278,3.01933341118317
"Male","tensorproductgam",13,15,0.00175485652157477,0.000878129220306506,0.00350691144321404,0.721446727437841,2009,1,NA,NA,NA
"Male","tensorproductgam",13,39,0.00966944609189776,0.00762762330908222,0.0122578402125323,1.0371264379039,2009,1,1.09332683396546,0.862457390417414,1.38599724363241
"Female","tensorproductgam",13,28,0.0135590711545747,0.011200841561013,0.0164138033355231,0.957359720815594,2009,1,3.79710101123915,3.136699139137,4.59654415358439
"Male","tensorproductgam",13,46,0.00561273730312874,0.00377583402424777,0.00834327458029857,1.15279242013452,2009,1,0.28872706631848,0.194234189460257,0.429189727393144
"Female","tensorproductgam",13,30,0.0126550790094259,0.0102791560715427,0.0155801724986142,1.04807900757902,2009,1,2.70740337828325,2.19910297306456,3.33319227999805
"Female","tensorproductgam",13,45,0.00990364397785472,0.00678858229962487,0.0144481070879141,1.37268996770736,2009,1,0.988418337607107,0.677524277559675,1.44197166430239
"Male","tensorproductgam",13,17,0.00296533624998965,0.0019340228861233,0.00454659515075774,0.743609869603781,2009,1,0.508259851045454,0.331492316941445,0.779288276024744
"Female","tensorproductgam",13,43,0.0100574474816527,0.00705381454712349,0.014340077864317,1.43317755208604,2009,1,0.820923736291693,0.575756801484361,1.17048687756651
"Male","tensorproductgam",13,47,0.00502572284316099,0.00315228473102694,0.00801256620243239,1.1703309103499,2009,1,0.2547463087172,0.159784557229906,0.406144892410745
"Female","tensorproductgam",13,27,0.0141223037258294,0.0116691441993804,0.0170911815911201,0.921757925346774,2009,1,3.24748747365024,2.68337236979235,3.93019433688636
"Male","tensorproductgam",13,49,0.00404490547528579,0.0020388145500977,0.00802488892538704,1.20621022179925,2009,1,0.211234638372511,0.106471772166214,0.419078893311822
"Male","tensorproductgam",13,41,0.00877143030488853,0.00676495738260597,0.0113730191104144,1.06894489390942,2009,1,0.896059885374363,0.691085344820213,1.16182946751099
"Male","tensorproductgam",13,38,0.010070845960677,0.00802037745687613,0.0126455318230355,1.02157144599287,2009,1,1.13297634556351,0.902297381631352,1.4226300837598
"Female","tensorproductgam",13,22,0.0151134442689827,0.0122131048002138,0.0187025495488788,0.887373832294169,2009,1,2.92077835459456,2.36026755437001,3.61439794436574
"Female","tensorproductgam",13,46,0.00987436706966675,0.00654751994975615,0.0148916117514312,1.33390871951801,2009,1,0.892611887547743,0.591875317159501,1.34615510850376
"Female","tensorproductgam",13,29,0.0130520014548763,0.0107148289418045,0.0158989698205488,0.999909596945205,2009,1,4.11286646330611,3.37639102839244,5.00998563340038
"Female","tensorproductgam",13,44,0.00995773974706858,0.00693655739394955,0.0142947827342767,1.40634604346627,2009,1,0.885985878320113,0.617177396808896,1.27187252909996
"Male","tensorproductgam",13,20,0.00636818938684652,0.00501488974327314,0.00808668547920572,0.778136737425447,2009,1,0.930421425261064,0.732698193948317,1.18150151827164
"Male","tensorproductgam",13,35,0.011486771303193,0.00936292674738035,0.0140923792882151,0.976283385010583,2009,1,1.8608214623384,1.51676520598826,2.28292190579562
"Male","tensorproductgam",13,18,0.0038495500532031,0.00274521137976234,0.00539814009273083,0.754945336493491,2009,1,0.558387191692103,0.398200010848338,0.783014182198371
"Male","tensorproductgam",13,42,0.00822034304287096,0.00624357141944636,0.0108229785811386,1.08521521004401,2009,1,0.879659497269348,0.668125024387948,1.15816771246522
"Female","tensorproductgam",13,26,0.0146643576843404,0.0120738597658771,0.0178106579390647,0.894263567050466,2009,1,3.78042811242177,3.11260539785538,4.59153502819082
"Female","tensorproductgam",13,23,0.0153666644670771,0.0124626222410088,0.0189474070767161,0.872042847472156,2009,1,2.68663808063415,2.17890847873905,3.31267891549566
"Female","tensorproductgam",13,15,0.00857368535354722,0.00444097991810615,0.0165522208830382,1.25816889965578,2009,1,NA,NA,NA
"Male","tensorproductgam",13,37,0.0104894506627972,0.00843398599561018,0.013045856996268,1.00624813482458,2009,1,1.24768236276179,1.00319224645617,1.55175768537486
"Female","tensorproductgam",13,17,0.0106568011597861,0.00699450743908986,0.0162366559687292,1.11133680539907,2009,1,1.28520584336049,0.843534724666582,1.95813404179755
"Male","tensorproductgam",13,21,0.00801529990643904,0.00645310065164944,0.0099556842606725,0.789997850176308,2009,1,1.16927167008919,0.94137809742418,1.45233487183749
"Female","tensorproductgam",13,47,0.00985133613970562,0.00617908493609872,0.015706018729489,1.2916310408429,2009,1,0.97652970916956,0.612511839004491,1.55688463824745
"Male","tensorproductgam",13,19,0.00497535710910894,0.00376952531456728,0.00656692190592241,0.766453435406184,2009,1,0.797128978179304,0.603936118820659,1.05212221632644
"Male","tensorproductgam",13,34,0.0120887007488982,0.00991406125449063,0.0147403452576228,0.96163546834036,2009,1,2.00805124559485,1.64682238931243,2.44851529290816
"Female","tensorproductgam",13,18,0.011773445546409,0.00839412160195842,0.0165132251600832,1.04872276260868,2009,1,1.58560210551921,1.130487828188,2.22393729002526
"Male","tensorproductgam",13,36,0.0109554475670472,0.00887740726892878,0.0135199194718035,0.991153201244034,2009,1,1.57124535410496,1.27320995718676,1.93904544090389
"Female","tensorproductgam",13,25,0.0150993928716076,0.0123686865498286,0.018432972989708,0.875993204231481,2009,1,3.95915619341515,3.24314774604251,4.83324195852165
"Female","tensorproductgam",13,49,0.00978395429822311,0.00505917967006539,0.0189212022407738,1.2024876323157,2009,1,1.09567430500578,0.566561637548222,2.11892599690482
"Male","tensorproductgam",13,30,0.0149278609066613,0.0124736958829345,0.0178648760832384,0.905199689585346,2009,1,2.30154189635954,1.92316460184933,2.75436387275669
"Female","tensorproductgam",13,24,0.0153511299234154,0.0125049886698742,0.0188450542536918,0.868164638418543,2009,1,3.86595819562681,3.14919902806507,4.74585208401927
"Female","tensorproductgam",13,16,0.00957398264654222,0.00563831555183371,0.0162568311180245,1.18151706183672,2009,1,0.546706518984069,0.321966728171378,0.928319580092091
"Male","tensorproductgam",13,29,0.0155443505199613,0.0130353873203316,0.0185362219893958,0.891614096223665,2009,1,3.01473642869436,2.52813759997751,3.59499250933875
"Male","tensorproductgam",13,25,0.0147793444394179,0.0123406485592546,0.0176999629322681,0.839273877013266,2009,1,2.40747905670927,2.01022806352464,2.88323276033237
"Male","tensorproductgam",13,22,0.00984310827335343,0.00802166613678497,0.0120781367397809,0.802039418302774,2009,1,1.3457734047815,1.09674146104294,1.65135186490981
"Female","tensorproductgam",13,48,0.00982249156303549,0.00567372840646814,0.0170049275527382,1.2473687752145,2009,1,0.629721308078208,0.36374352178089,1.09018828405857
"Male","tensorproductgam",13,33,0.0127557670488824,0.0105312811090331,0.0154501234295028,0.947206275451226,2009,1,2.19105338346921,1.80895425714397,2.65386198144745
"Female","tensorproductgam",13,19,0.0128528197275105,0.00971740623100016,0.0169999041946897,0.994465306257612,2009,1,1.68976964988727,1.27755453456049,2.23498989079356
"Male","tensorproductgam",13,32,0.0134728120002042,0.0111814441030811,0.0162337406080515,0.932992670357282,2009,1,1.81217713433659,1.5039738795553,2.18353922953994
"Male","tensorproductgam",13,24,0.013417765499072,0.0111373525320341,0.0161651012186471,0.826674687336133,2009,1,2.31425190496239,1.92093380341758,2.78810330168249
"Male","tensorproductgam",13,31,0.0142124156746766,0.0118351027276278,0.0170672586422307,0.918991518561584,2009,1,2.25634118233031,1.87892264712164,2.70957164675134
"Male","tensorproductgam",13,23,0.0117082900484292,0.00963249427471631,0.0142314183583757,0.814264123950683,2009,1,1.94264883203107,1.59823114006593,2.36128829553152
"Female","tensorproductgam",13,21,0.014587013700849,0.0116944419717777,0.0181950510526507,0.913288417276762,2009,1,2.80162975234992,2.24607292741181,3.49460125424199
"Male","tensorproductgam",13,26,0.0156620935914247,0.0131127271346915,0.0187071059396614,0.852064520545145,2009,1,2.98672679545706,2.50056822008413,3.56740395205097
"Female","tensorproductgam",13,20,0.013815175888195,0.0108521379631898,0.0175872335450539,0.949155070630748,2009,1,1.89242000653193,1.48653937969285,2.40912116425887
"Male","tensorproductgam",13,28,0.0159553931732633,0.013398689589329,0.0189999603779288,0.878231695701814,2009,1,2.90807954657334,2.44208680553896,3.46299182732441
"Male","tensorproductgam",13,27,0.0160336518951149,0.0134482899702443,0.0191160358426634,0.865049489059819,2009,1,1.96310346257938,1.64656091943731,2.34049961911407
"Male","tensorproductgam",14,44,0.00630738474668649,0.00462798044052252,0.00859621229043952,1.01796918881417,2010,1,0.484488364689355,0.355488489364945,0.660299791812366
"Male","tensorproductgam",14,39,0.00869202399995874,0.00685596658750785,0.0110197855038441,0.932289999197165,2010,1,0.794252555502064,0.626478825022886,1.00695681437998
"Female","tensorproductgam",14,36,0.00985824755674275,0.00779980709878284,0.0124599292853268,1.11467817793436,2010,1,1.72853369283223,1.3676091303486,2.18470954964643
"Female","tensorproductgam",14,40,0.00882508447494316,0.00655268932810196,0.011885519378414,1.19680525645267,2010,1,0.87568645575876,0.650203554391564,1.1793641600697
"Male","tensorproductgam",14,45,0.00570788532140258,0.00405386105554005,0.0080367714620507,1.03602417446803,2010,1,0.428553293625028,0.304367626437005,0.603408212715657
"Male","tensorproductgam",14,43,0.00689794239400378,0.00516860692343804,0.0092058866104185,1.00022791561139,2010,1,0.669395176994266,0.501575737909345,0.893364389694968
"Male","tensorproductgam",14,48,0.00414038822387998,0.00237093531985074,0.00723040164820831,1.09212889580032,2010,1,0.196982750516007,0.112799412843969,0.343992960801356
"Male","tensorproductgam",14,40,0.00833366173369911,0.00651410841315351,0.0106614617821658,0.948831058191072,2010,1,0.804427168805698,0.628790315174035,1.02912378625559
"Male","tensorproductgam",14,46,0.005133675469627,0.00346962057695369,0.00759582301376285,1.05439856690203,2010,1,0.279744265486062,0.189066579209722,0.413911619914221
"Male","tensorproductgam",14,38,0.00903045764876363,0.00718515516312037,0.0113496735275371,0.916036022618769,2010,1,1.35205213326341,1.07577099012867,1.69928822011038
"Female","tensorproductgam",14,35,0.0100953937678756,0.00804957884954387,0.0126611562211404,1.09177643651259,2010,1,2.04496645686233,1.63055737276601,2.56469835378935
"Female","tensorproductgam",14,37,0.00959096210463565,0.00749277668369686,0.0122766976750696,1.13691152555569,2010,1,1.58610125552145,1.23911473903221,2.03025362665896
"Male","tensorproductgam",14,41,0.00792394145813974,0.006122059423366,0.0102561644521744,0.965664260775688,2010,1,0.919013506857543,0.710032416264052,1.18950319230567
"Female","tensorproductgam",14,39,0.00904137825338624,0.00682460063110208,0.0119782131057249,1.17826768149753,2010,1,1.13104007640123,0.853730106504351,1.49842631140615
"Male","tensorproductgam",14,34,0.0107330121215852,0.0087747169362264,0.0131283493290254,0.853792756776121,2010,1,1.71301571634584,1.40046688180035,2.09531755629633
"Female","tensorproductgam",14,41,0.00868807840503152,0.00635905340519386,0.0118701167551641,1.21350952747548,2010,1,1.02306677830683,0.748811874967093,1.39776847545468
"Female","tensorproductgam",14,38,0.00930834738722296,0.00715124012335913,0.0121161266558786,1.15820363976311,2010,1,1.24993234184575,0.960274250911714,1.62696319068086
"Male","tensorproductgam",14,47,0.00460817870791282,0.00290342218030802,0.00731389019071565,1.0730981692764,2010,1,0.21452102717788,0.13516079734087,0.3404779492784
"Male","tensorproductgam",14,16,0.00193700118395097,0.00111454174243393,0.0033663822930794,0.621910939890886,2010,1,0.1600883086651,0.0921140905649642,0.278223086327687
"Male","tensorproductgam",14,49,0.0037272933902021,0.00188590967881198,0.00736658609514956,1.11149677399789,2010,1,0.147215101046545,0.0744868608038147,0.290954481666578
"Female","tensorproductgam",14,42,0.00864686394541035,0.00626056340934907,0.0119427360129895,1.22810451921866,2010,1,0.688689408641514,0.498629762115761,0.951192924310216
"Female","tensorproductgam",14,34,0.010312143646484,0.00826472696373714,0.0128667658414255,1.06846333723596,2010,1,2.06843147404966,1.65775632712888,2.58084296999738
"Female","tensorproductgam",14,31,0.0112464452168941,0.00917765438165085,0.0137815747637522,0.998646338336902,2010,1,2.85476694018752,2.32963072436854,3.49827730100729
"Male","tensorproductgam",14,35,0.0102238744065896,0.00831061091009822,0.0125776081942071,0.868947282933527,2010,1,1.56515868951618,1.27225984630097,1.92548851595877
"Female","tensorproductgam",14,33,0.0105429884012067,0.00849100935179442,0.0130908587922458,1.04497890696795,2010,1,1.99862039069147,1.60962943164254,2.48161681661819
"Male","tensorproductgam",14,42,0.0074445234938446,0.00566931540216871,0.00977559477978661,0.982794767191197,2010,1,0.798117330514602,0.607799663519828,1.0480283414092
"Female","tensorproductgam",14,22,0.0154835545309821,0.0126989273711155,0.0188787961303883,0.909104561287284,2010,1,2.45784351127986,2.01581466173392,2.99680066854177
"Male","tensorproductgam",14,17,0.00252409320188214,0.00163727805192154,0.00389124283704312,0.632960466701177,2010,1,0.445968051171148,0.289281592888994,0.68752214988567
"Female","tensorproductgam",14,15,0.00709962577526788,0.00384030975103346,0.013125161618873,1.04185399641951,2010,1,NA,NA,NA
"Male","tensorproductgam",14,15,0.00148633638571311,0.00074067074540635,0.00298269624552635,0.611054241848926,2010,1,NA,NA,NA
"Female","tensorproductgam",14,44,0.00885988374925824,0.00631356145564555,0.0124331632156963,1.25129424677005,2010,1,0.561938581616198,0.400437959429117,0.78857401520827
"Female","tensorproductgam",14,32,0.0108386523166605,0.00877988432829261,0.0133801744588923,1.02155606592611,2010,1,2.36241834790582,1.9136843976226,2.91637453775317
"Male","tensorproductgam",14,36,0.00977514250756114,0.00790296782149832,0.0120908262821464,0.884369509295844,2010,1,1.43699582531023,1.16177659387266,1.7774131557219
